id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:tree canopy symptoms,field:optional - did the tree have heat damage,field:percent canopy affected (%),field:dieback percent,field:number of additional unhealthy trees (of same species) in area (within sight),field:percent of trees (of same species) within sight that are unhealthy,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:optional - what 'other factors' were observed?,field:optional - tree size,field:optional - site type,field:optional - site/location description,field:optional - site/area disturbance level,field:optional - site hydrology,field:optional - access to water,field:optional - slope position,field:optional - were there any other unhealthy plant species on the site?,field:optional - timing of symptoms estimate,field:optional - estimated time spent to make this observation (# of minutes),field:optional - can we follow up with you?,field:notes
67839053,Sat Jan 09 2021 16:16:01 GMT-0800 (PST),2021-01-09,2021-01-09 22:16:01 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-01-10 05:30:42 UTC,2021-01-10 06:14:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67839053,https://inaturalist-open-data.s3.amazonaws.com/photos/109707890/medium.jpg,,"",Found this treasure at the end of my tiger mountain hike today. Was walking on the road back to where my car was parked. Went off trail to check out the extensive English ivy. It was about 300 feet from the creek.,1,0,false,3,"West Tiger Mountain Nrca, Issaquah, WA, US",47.5305116731,-121.9771116667,20,,,,20,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,4-6,,Not sure,No selection,,Urban,Inside a forest canopy,"Low - fairly natural, not much development",Upland or well drained,,Area is flat (e.g. field),,,,Yes,"Wondering if anybody else has visited this tree.  Def off the beaten path.  Canopy looked pretty healthy, maybe a bit thin way at the top. Seems pretty healthy overall."
68079062,Wed Jan 13 2021 09:23:33 GMT-0800 (PST),2021-01-13,2021-01-13 09:23:33 UTC,UTC,3037001,sinman1,,2021-01-15 00:17:17 UTC,2021-03-04 05:34:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68079062,https://inaturalist-open-data.s3.amazonaws.com/photos/110149331/medium.jpg,,"","",2,0,false,3,"Vashon Island, Vashon, WA, US",47.4666169515,-122.4585582124,395,,,,395,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,0,,Not sure,No selection,,Suburban,Inside a forest canopy,"Low - fairly natural, not much development",Seasonally flooded area,,No selection,,,,Yes,The blueish growth is on a lot of the red cedars and Doug firs around here
68228219,2021-01-17 11:28:40 AM PST,2021-01-17,2021-01-17 11:28:40 UTC,UTC,3796601,paulwfischer,,2021-01-17 19:35:40 UTC,2021-12-10 20:49:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68228219,https://inaturalist-open-data.s3.amazonaws.com/photos/110421101/medium.jpeg,,"",,1,0,false,2,"Hillman City, Seattle, WA 98118, USA",47.5487655278,-122.2830995545,7,,,,7,,open,false,gps,gps,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),,30-59% of the canopy is unhealthy,,1,,"Yes (please elaborate in Notes, add Picture if possible)","Fungal Activitiy (mycelial fans, mushrooms at base, or conks on trunk)",,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Top of slope,,,,Yes,tree has white crusty fungus and old basal damage dcar
68280669,2020-07-29,2020-07-29,,Pacific Time (US & Canada),3962190,mconerly,,2021-01-18 17:57:50 UTC,2021-01-18 17:57:51 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/68280669,,,"","Noticed a cedar in my yard was dying from the top down.  Looked at the tops of other cedars in my yard and noticed the top of most trees were thin and the needled were drooping. Tried to water trees to restore them, but my efforts had little effect.  Fall and winter rain has not improved their health and most continue to decline.  Many of the trees have increased their cone production, and some are starting to be clearly dead on the top.",0,0,false,,12009 206th pl SE 98027,47.494947,-122.069072,181,,,,181,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Multiple Symptoms (please list in Notes),,1-29% of the canopy is unhealthy,,7-10,,Not sure,Other (please describe in Notes),,Rural,Other,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Middle of a slope,,,,Yes,OUr lot is 0.8 acres and mostly forrested.
68283750,2021-01-18 10:58:35 AM PST,2021-01-18,2021-01-18 10:58:35 UTC,UTC,3796601,paulwfischer,,2021-01-18 19:02:06 UTC,2021-01-26 14:46:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68283750,https://inaturalist-open-data.s3.amazonaws.com/photos/110528184/medium.jpeg,,"",,1,0,false,2,"Hobart, WA, USA",47.37774577,-121.98251864,7,,,,7,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),,30-59% of the canopy is unhealthy,,4-6,,Not sure,No selection,,Rural,Inside a forest canopy,"None - natural forest, far from development",Upland or well drained,,No selection,,,,Yes,close to steep bank of cedar river.. one dead tree and several stressed and top kill trees
68284552,2021-01-18 11:17:51 AM PST,2021-01-18,2021-01-18 11:17:51 UTC,UTC,3796601,paulwfischer,,2021-01-18 19:19:24 UTC,2021-12-10 20:49:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68284552,https://inaturalist-open-data.s3.amazonaws.com/photos/110530023/medium.jpeg,,"",,1,0,false,2,"Hobart, WA, USA",47.3764328664,-121.9804870337,173,,,,173,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,0,,Not sure,No selection,,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,,,,No Selection,several rc in stages of dieoff along Cedar River
68431464,Wed Jan 13 2021 12:48:20 GMT-0800 (PST),2021-01-13,2021-01-13 18:48:20 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-01-22 01:30:28 UTC,2021-01-28 20:40:53 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/68431464,https://inaturalist-open-data.s3.amazonaws.com/photos/110803921/medium.jpg,,"",Median tree.  Don’t know what this is but it’s nasty,0,0,true,3,"E Howell St, Seattle, WA, US",47.6176083333,-122.3131866667,27,,,,27,,open,false,,,,King,Washington,United States,Washington,King,"",Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,,60-99% of the canopy is unhealthy,,0,,"Yes (please elaborate in Notes, add Picture if possible)",No selection,,Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,,,,Yes,Some sort of fungus on the bottom of the trunk
68499123,2021-01-23 9:31:50 AM PST,2021-01-23,2021-01-23 09:31:50 UTC,UTC,3796601,paulwfischer,,2021-01-23 17:33:09 UTC,2021-01-26 13:32:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68499123,https://inaturalist-open-data.s3.amazonaws.com/photos/110929841/medium.jpeg,,"",,1,0,false,2,"Maple Valley, WA 98038, USA",47.37513916,-122.06213208,3,,,,3,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,,tree is dead,,More than 10,,Not sure,No selection,,Rural,Inside a forest canopy,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Summit of hill or mountain,,,,Yes,""
68500224,2021-01-23 9:52:59 AM PST,2021-01-23,2021-01-23 09:52:59 UTC,UTC,3796601,paulwfischer,,2021-01-23 17:54:14 UTC,2021-12-10 20:49:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68500224,https://inaturalist-open-data.s3.amazonaws.com/photos/110931542/medium.jpeg,,"",,1,0,false,2,"Maple Valley, WA 98038, USA",47.37402186,-122.06353545,3,,,,3,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),,30-59% of the canopy is unhealthy,,2-3,,Not sure,No selection,,Rural,Inside a forest canopy,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Top of slope,,,,Yes,""
68502979,2021-01-23 10:50:44 AM PST,2021-01-23,2021-01-23 10:50:44 UTC,UTC,3796601,paulwfischer,,2021-01-23 18:52:27 UTC,2021-12-10 20:49:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68502979,https://inaturalist-open-data.s3.amazonaws.com/photos/110936948/medium.jpeg,,"",,1,0,false,2,"Maple Valley, WA 98038, USA",47.37528402,-122.06636817,10,,,,10,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,,tree is dead,,4-6,,Not sure,No selection,,Rural,Inside a forest canopy,"None - natural forest, far from development",Upland or well drained,,Area is flat (e.g. field),,,,Yes,""
68729584,2021-01-28 11:10:32 AM PST,2021-01-28,2021-01-28 11:10:32 UTC,UTC,3796595,pfischerkc,,2021-01-28 19:11:58 UTC,2021-12-10 20:49:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68729584,https://inaturalist-open-data.s3.amazonaws.com/photos/111363342/medium.jpeg,,"",,1,0,false,2,"Hobart, WA, USA",47.3788803997,-121.9730033,,,,,,,open,false,gps,gps,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),,1-29% of the canopy is unhealthy,,4-6,,Not sure,No selection,,Rural,Inside a forest canopy,"None - natural forest, far from development",Upland or well drained,,Area is flat (e.g. field),,,,Yes,""
68730344,2021-01-27 11:53:39 AM PST,2021-01-27,2021-01-27 19:53:39 UTC,Pacific Time (US & Canada),705929,haida_gwaii,Corinne Helmer,2021-01-28 19:38:04 UTC,2021-01-29 02:45:04 UTC,research,CC0,https://www.inaturalist.org/observations/68730344,https://inaturalist-open-data.s3.amazonaws.com/photos/111364886/medium.jpeg,,"","*Hedera helix* going up the trunk, holes from Red-breasted sapsuckers. Did not check bark for insects. ~half dozen seedlings that are 1-2 years old in the area.

I'm not sure what you mean by area...as far as the other dead trees. There are 6+ completely dead *Thuja plicata* within a few hundred feet. It is a natural park that was previously a homesite. Those look like they were crowded out when the landowner planted another dense conifer as natural fencing (plus the red cedar should have been thinned at some point). [Here is the previous observation of the dead trees.](https://www.inaturalist.org/observations/12852447)",1,0,false,2,"East Renton Highlands, WA, USA",47.450698,-122.073259,,,,,,,open,false,,,East Renton Highlands City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,,1-29% of the canopy is unhealthy,,0,,Not sure,"Animal damage (woodpecker/sapsucker holes, bark peeling)",,Rural,Other,"Low - fairly natural, not much development",Upland or well drained,,No selection,,,,Yes,Located in a natural park that was once a hseite
68737226,2021-01-28 2:36:45 PM PST,2021-01-28,2021-01-28 14:36:45 UTC,UTC,3796595,pfischerkc,,2021-01-28 22:38:46 UTC,2021-12-10 20:56:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68737226,https://inaturalist-open-data.s3.amazonaws.com/photos/111377738/medium.jpeg,,"",,1,0,false,2,"Renton, WA 98058, USA",47.4225318,-122.0737244,,,,,,,open,false,gps,gps,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,,tree is dead,,More than 10,,Not sure,No selection,,Rural,Forest edge,"None - natural forest, far from development",No Selection,,Floodplain or valley bottom,,,,Yes,at wetland edge. Doug fir is also dead
68745750,Thu Jan 28 2021 17:06:17 GMT-0800 (PST),2021-01-28,2021-01-28 23:06:17 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-01-29 02:37:55 UTC,2021-01-29 06:27:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68745750,https://inaturalist-open-data.s3.amazonaws.com/photos/111393008/medium.jpg,,"",Fairly large WRC with a healthy crown. ,1,0,false,3,"Interlaken Park, Seattle, WA, US",47.6363666667,-122.3068616667,19,,,,19,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,4-6,,Not sure,"Inner stem decay (rot, hollow center, etc.)",,Other,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Other,,Lower slope,,,,Yes,Healthy despite being adjacent to the road.  Did note some rot at the base of the trunk and a few insect holes
68746053,Thu Jan 28 2021 16:56:33 GMT-0800 (PST),2021-01-28,2021-01-28 22:56:33 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-01-29 02:48:27 UTC,2021-12-10 20:56:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68746053,https://inaturalist-open-data.s3.amazonaws.com/photos/111393690/medium.jpg,,"",Dead WRC,1,0,false,3,"Interlaken Park, Seattle, WA, US",47.6358866667,-122.307045,25,,,,25,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,,tree is dead,,More than 10,,"Yes (please elaborate in Notes, add Picture if possible)","Inner stem decay (rot, hollow center, etc.)",,Other,Inside a forest canopy,"Low - fairly natural, not much development",Upland or well drained,,Middle of a slope,,,,Yes,Seems rotten at base.  Almost every tree in this area of the park is stressed or dying.
68769712,Thu Jan 28 2021 15:04:09 GMT-0800 (PST),2021-01-28,2021-01-28 21:04:09 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-01-29 19:01:17 UTC,2021-01-30 02:46:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68769712,https://inaturalist-open-data.s3.amazonaws.com/photos/111437416/medium.jpg,,"",Sizable WRC. One of the larger ones I suspect. Seems pretty healthy while most of the ones around it seem to be dying Interlaken  park,1,0,false,3,"21st Ave E, Seattle, WA, US",47.6368033333,-122.3067633333,44,,,,44,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,4-6,,No,No selection,,Other,Inside a forest canopy,"Low - fairly natural, not much development",Upland or well drained,,Middle of a slope,,,,Yes,Canopy seems a bit on the thin side but no dieback. May be within a normal range.
68770643,Wed Jan 27 2021 15:59:56 GMT-0800 (PST),2021-01-27,2021-01-27 21:59:56 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-01-29 19:20:33 UTC,2021-01-30 18:51:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68770643,https://inaturalist-open-data.s3.amazonaws.com/photos/111438934/medium.jpg,,"",Healthy young WRC along Interlaken Creek.  Old enough to have survived the drought years I think.,1,0,false,3,"Interlaken Park, Seattle, WA, US",47.6346133333,-122.3060833333,12,,,,12,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,0,,Not sure,No selection,,Other,Inside a forest canopy,"Medium (moderately used trails, etc)",Seasonally flooded area,,Floodplain or valley bottom,,,,Yes,""
68870055,2021-01-31 9:49:40 AM PST,2021-01-31,2021-01-31 09:49:40 UTC,UTC,3796601,paulwfischer,,2021-01-31 17:51:08 UTC,2021-12-10 20:56:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68870055,https://inaturalist-open-data.s3.amazonaws.com/photos/111622820/medium.jpeg,,"",,1,0,false,2,"Woodinville, WA 98072, USA",47.74183872,-122.13816869,3,,,,3,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,,tree is dead,,2-3,,Not sure,No selection,,Suburban,Inside a forest canopy,"None - natural forest, far from development",Upland or well drained,,Middle of a slope,,,,Yes,""
68937551,2021-02-01 11:52:28,2021-02-01,2021-02-01 19:52:28 UTC,Pacific Time (US & Canada),802464,joshuamorris,Joshua Morris,2021-02-01 23:28:40 UTC,2021-03-16 21:11:47 UTC,research,CC0,https://www.inaturalist.org/observations/68937551,https://inaturalist-open-data.s3.amazonaws.com/photos/111748854/medium.jpg,,"","",1,0,false,,"King County, US-WA, US",47.619858,-122.293119,2,,,,2,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,,1-29% of the canopy is unhealthy,,1,,No,No selection,,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Seasonally flooded area,,Floodplain or valley bottom,,,,Yes,Park is a stormwater catchment basin and floods during storm events.
69079934,Thu Feb 04 2021 12:24:49 GMT-0800 (PST),2021-02-04,2021-02-04 20:24:49 UTC,Pacific Time (US & Canada),3997442,kate_0423,,2021-02-05 02:32:42 UTC,2021-02-05 13:00:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69079934,https://inaturalist-open-data.s3.amazonaws.com/photos/112011795/medium.jpg,,"",5715 17thAve NE ,1,0,false,3,"17th Ave NE, Seattle, WA, US",47.6706215786,-122.3097227422,10,,,,10,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,0,,Not sure,No selection,,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,Area is flat (e.g. field),,,,Yes,""
69100155,Fri Feb 05 2021 11:46:57 GMT-0800 (PST),2021-02-05,2021-02-05 19:46:57 UTC,Pacific Time (US & Canada),3997442,kate_0423,,2021-02-05 19:49:34 UTC,2021-12-10 20:56:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69100155,https://inaturalist-open-data.s3.amazonaws.com/photos/112051122/medium.jpg,,"","2817 nw 70
",1,0,false,3,"NW 70th St, Seattle, WA, US",47.6795021335,-122.3936154372,65,,,,65,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,0,,Not sure,No selection,,Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",No Selection,,Area is flat (e.g. field),,,,Yes,""
69100473,Fri Feb 05 2021 11:53:25 GMT-0800 (PST),2021-02-05,2021-02-05 19:53:25 UTC,Pacific Time (US & Canada),3997442,kate_0423,,2021-02-05 19:56:38 UTC,2021-12-10 20:56:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69100473,https://inaturalist-open-data.s3.amazonaws.com/photos/112051596/medium.jpg,,"","",1,0,false,3,"NW 70th St, Seattle, WA, US",47.679485106,-122.3922885117,10,,,,10,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,0,,Not sure,No selection,,Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",No Selection,,Area is flat (e.g. field),,,,Yes,2763 nw 70
